artists,disc_number,duration_ms,explicit,external_urls,href,id,is_local,name,preview_url,track_number,type,uri,album_id
"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/0DouUeF604QbSdKYIL3xrq'}, 'href': 'https://api.spotify.com/v1/artists/0DouUeF604QbSdKYIL3xrq', 'id': '0DouUeF604QbSdKYIL3xrq', 'name': 'Keiko Necesario', 'type': 'artist', 'uri': 'spotify:artist:0DouUeF604QbSdKYIL3xrq'}]",1.0,286159.0,0.0,{'spotify': 'https://open.spotify.com/track/3kFDnFj6asUJsUPodsWT2o'},https://api.spotify.com/v1/tracks/3kFDnFj6asUJsUPodsWT2o,3kFDnFj6asUJsUPodsWT2o,0.0,Away from the Current (Piano Version),https://p.scdn.co/mp3-preview/53df8d0ca25774ac6f32656c731203c5b79ae4dc?cid=3b33859d46fe4fd1a085151a8fefa86d,1.0,track,spotify:track:3kFDnFj6asUJsUPodsWT2o,7Lnn2od0JUFPDM6H9RXPBQ
"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/0DouUeF604QbSdKYIL3xrq'}, 'href': 'https://api.spotify.com/v1/artists/0DouUeF604QbSdKYIL3xrq', 'id': '0DouUeF604QbSdKYIL3xrq', 'name': 'Keiko Necesario', 'type': 'artist', 'uri': 'spotify:artist:0DouUeF604QbSdKYIL3xrq'}]",1.0,276625.0,0.0,{'spotify': 'https://open.spotify.com/track/1I4FVXxMHTy07BvPO1mVjA'},https://api.spotify.com/v1/tracks/1I4FVXxMHTy07BvPO1mVjA,1I4FVXxMHTy07BvPO1mVjA,0.0,Blithe,https://p.scdn.co/mp3-preview/eb26892ab91d76256e9a2ee641396cdc80df0037?cid=3b33859d46fe4fd1a085151a8fefa86d,1.0,track,spotify:track:1I4FVXxMHTy07BvPO1mVjA,5ekL2fwFPglRj6BvLLU26A
"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/0DouUeF604QbSdKYIL3xrq'}, 'href': 'https://api.spotify.com/v1/artists/0DouUeF604QbSdKYIL3xrq', 'id': '0DouUeF604QbSdKYIL3xrq', 'name': 'Keiko Necesario', 'type': 'artist', 'uri': 'spotify:artist:0DouUeF604QbSdKYIL3xrq'}]",1.0,315555.0,0.0,{'spotify': 'https://open.spotify.com/track/2IFNR24j14O8IuqLxFr0NT'},https://api.spotify.com/v1/tracks/2IFNR24j14O8IuqLxFr0NT,2IFNR24j14O8IuqLxFr0NT,0.0,Let Me Be The One,https://p.scdn.co/mp3-preview/8833ef64db06f50e9d60e341499a320fbf7385da?cid=3b33859d46fe4fd1a085151a8fefa86d,1.0,track,spotify:track:2IFNR24j14O8IuqLxFr0NT,5lyZ3Wwa9YW6EFj8tKaxdd
"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/7fftBnwbUIMwSHU8lRtuWv'}, 'href': 'https://api.spotify.com/v1/artists/7fftBnwbUIMwSHU8lRtuWv', 'id': '7fftBnwbUIMwSHU8lRtuWv', 'name': 'Raffy Calicdan', 'type': 'artist', 'uri': 'spotify:artist:7fftBnwbUIMwSHU8lRtuWv'}]",1.0,225000.0,0.0,{'spotify': 'https://open.spotify.com/track/4FrzR2A8kmSKB87Nx2oZjR'},https://api.spotify.com/v1/tracks/4FrzR2A8kmSKB87Nx2oZjR,4FrzR2A8kmSKB87Nx2oZjR,0.0,Ikaw Pa Rin,https://p.scdn.co/mp3-preview/68ae817e33a98261faf57d8581f77db6411bede7?cid=3b33859d46fe4fd1a085151a8fefa86d,2.0,track,spotify:track:4FrzR2A8kmSKB87Nx2oZjR,5lyZ3Wwa9YW6EFj8tKaxdd
"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/0DouUeF604QbSdKYIL3xrq'}, 'href': 'https://api.spotify.com/v1/artists/0DouUeF604QbSdKYIL3xrq', 'id': '0DouUeF604QbSdKYIL3xrq', 'name': 'Keiko Necesario', 'type': 'artist', 'uri': 'spotify:artist:0DouUeF604QbSdKYIL3xrq'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/4N7VMCvYd9Reh5bJLnRVzY'}, 'href': 'https://api.spotify.com/v1/artists/4N7VMCvYd9Reh5bJLnRVzY', 'id': '4N7VMCvYd9Reh5bJLnRVzY', 'name': 'Quest', 'type': 'artist', 'uri': 'spotify:artist:4N7VMCvYd9Reh5bJLnRVzY'}]",1.0,231206.0,0.0,{'spotify': 'https://open.spotify.com/track/6FZy7eAFZq5bavNYfRGH3r'},https://api.spotify.com/v1/tracks/6FZy7eAFZq5bavNYfRGH3r,6FZy7eAFZq5bavNYfRGH3r,0.0,While We Are Young,https://p.scdn.co/mp3-preview/4334e7291f2d51d3bfd2d8bc07104c08f24c7e7c?cid=3b33859d46fe4fd1a085151a8fefa86d,1.0,track,spotify:track:6FZy7eAFZq5bavNYfRGH3r,6fRKrRev7RcNBXCm326IXw
"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/0DouUeF604QbSdKYIL3xrq'}, 'href': 'https://api.spotify.com/v1/artists/0DouUeF604QbSdKYIL3xrq', 'id': '0DouUeF604QbSdKYIL3xrq', 'name': 'Keiko Necesario', 'type': 'artist', 'uri': 'spotify:artist:0DouUeF604QbSdKYIL3xrq'}]",1.0,169000.0,0.0,{'spotify': 'https://open.spotify.com/track/2vqAmth0yZZbBxwmVdE9V2'},https://api.spotify.com/v1/tracks/2vqAmth0yZZbBxwmVdE9V2,2vqAmth0yZZbBxwmVdE9V2,0.0,Panaginip,https://p.scdn.co/mp3-preview/f4ec898a5de17d317e29be1169624591b6708d1e?cid=3b33859d46fe4fd1a085151a8fefa86d,2.0,track,spotify:track:2vqAmth0yZZbBxwmVdE9V2,6fRKrRev7RcNBXCm326IXw
"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/0DouUeF604QbSdKYIL3xrq'}, 'href': 'https://api.spotify.com/v1/artists/0DouUeF604QbSdKYIL3xrq', 'id': '0DouUeF604QbSdKYIL3xrq', 'name': 'Keiko Necesario', 'type': 'artist', 'uri': 'spotify:artist:0DouUeF604QbSdKYIL3xrq'}]",1.0,261935.0,0.0,{'spotify': 'https://open.spotify.com/track/39fNON9tzWSkuLbpGAHJnD'},https://api.spotify.com/v1/tracks/39fNON9tzWSkuLbpGAHJnD,39fNON9tzWSkuLbpGAHJnD,0.0,Connection,https://p.scdn.co/mp3-preview/adeb9b04e00bc9506a870c49b47c8625730e25bc?cid=3b33859d46fe4fd1a085151a8fefa86d,3.0,track,spotify:track:39fNON9tzWSkuLbpGAHJnD,6fRKrRev7RcNBXCm326IXw
"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/0DouUeF604QbSdKYIL3xrq'}, 'href': 'https://api.spotify.com/v1/artists/0DouUeF604QbSdKYIL3xrq', 'id': '0DouUeF604QbSdKYIL3xrq', 'name': 'Keiko Necesario', 'type': 'artist', 'uri': 'spotify:artist:0DouUeF604QbSdKYIL3xrq'}]",1.0,243500.0,0.0,{'spotify': 'https://open.spotify.com/track/23GURsZ8hfMKVjUpm16IMq'},https://api.spotify.com/v1/tracks/23GURsZ8hfMKVjUpm16IMq,23GURsZ8hfMKVjUpm16IMq,0.0,Maybe in Another Lifetime,https://p.scdn.co/mp3-preview/393aee732146fda8572c0d2a6c8997e508768238?cid=3b33859d46fe4fd1a085151a8fefa86d,4.0,track,spotify:track:23GURsZ8hfMKVjUpm16IMq,6fRKrRev7RcNBXCm326IXw
"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/0DouUeF604QbSdKYIL3xrq'}, 'href': 'https://api.spotify.com/v1/artists/0DouUeF604QbSdKYIL3xrq', 'id': '0DouUeF604QbSdKYIL3xrq', 'name': 'Keiko Necesario', 'type': 'artist', 'uri': 'spotify:artist:0DouUeF604QbSdKYIL3xrq'}]",1.0,270697.0,0.0,{'spotify': 'https://open.spotify.com/track/0JMTt9ItqHMoiwyp1qyTgl'},https://api.spotify.com/v1/tracks/0JMTt9ItqHMoiwyp1qyTgl,0JMTt9ItqHMoiwyp1qyTgl,0.0,Di Bale Na,https://p.scdn.co/mp3-preview/f9cc3aa12978b6dbce6ad55ce1ab08afb797ad7e?cid=3b33859d46fe4fd1a085151a8fefa86d,5.0,track,spotify:track:0JMTt9ItqHMoiwyp1qyTgl,6fRKrRev7RcNBXCm326IXw
"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/0DouUeF604QbSdKYIL3xrq'}, 'href': 'https://api.spotify.com/v1/artists/0DouUeF604QbSdKYIL3xrq', 'id': '0DouUeF604QbSdKYIL3xrq', 'name': 'Keiko Necesario', 'type': 'artist', 'uri': 'spotify:artist:0DouUeF604QbSdKYIL3xrq'}]",1.0,268382.0,0.0,{'spotify': 'https://open.spotify.com/track/06AxnsCACcLbrkVVCA6UCv'},https://api.spotify.com/v1/tracks/06AxnsCACcLbrkVVCA6UCv,06AxnsCACcLbrkVVCA6UCv,0.0,Paano Na?,https://p.scdn.co/mp3-preview/27a622e37ce12c194bedce3de66a6dfb92a0bdd4?cid=3b33859d46fe4fd1a085151a8fefa86d,6.0,track,spotify:track:06AxnsCACcLbrkVVCA6UCv,6fRKrRev7RcNBXCm326IXw
"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/0DouUeF604QbSdKYIL3xrq'}, 'href': 'https://api.spotify.com/v1/artists/0DouUeF604QbSdKYIL3xrq', 'id': '0DouUeF604QbSdKYIL3xrq', 'name': 'Keiko Necesario', 'type': 'artist', 'uri': 'spotify:artist:0DouUeF604QbSdKYIL3xrq'}]",1.0,270697.0,0.0,{'spotify': 'https://open.spotify.com/track/6b5pWdPQy9i85vBZR3pl2T'},https://api.spotify.com/v1/tracks/6b5pWdPQy9i85vBZR3pl2T,6b5pWdPQy9i85vBZR3pl2T,0.0,Di Bale Na,https://p.scdn.co/mp3-preview/ff62e4ee99ce31af1ebc5df36ff2df1a2e6178c5?cid=3b33859d46fe4fd1a085151a8fefa86d,1.0,track,spotify:track:6b5pWdPQy9i85vBZR3pl2T,1Sj39kljA9dzt4Mu9OcuXW
"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/0DouUeF604QbSdKYIL3xrq'}, 'href': 'https://api.spotify.com/v1/artists/0DouUeF604QbSdKYIL3xrq', 'id': '0DouUeF604QbSdKYIL3xrq', 'name': 'Keiko Necesario', 'type': 'artist', 'uri': 'spotify:artist:0DouUeF604QbSdKYIL3xrq'}]",1.0,251294.0,0.0,{'spotify': 'https://open.spotify.com/track/2AVVScsrYvCaJEa0Em0nP3'},https://api.spotify.com/v1/tracks/2AVVScsrYvCaJEa0Em0nP3,2AVVScsrYvCaJEa0Em0nP3,0.0,Highway,https://p.scdn.co/mp3-preview/f2b234b644fad3786cd918ea33cb190befde24bb?cid=3b33859d46fe4fd1a085151a8fefa86d,1.0,track,spotify:track:2AVVScsrYvCaJEa0Em0nP3,2dU3ba3j2ACoDVCJZ2R71j
"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/0DouUeF604QbSdKYIL3xrq'}, 'href': 'https://api.spotify.com/v1/artists/0DouUeF604QbSdKYIL3xrq', 'id': '0DouUeF604QbSdKYIL3xrq', 'name': 'Keiko Necesario', 'type': 'artist', 'uri': 'spotify:artist:0DouUeF604QbSdKYIL3xrq'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/4N7VMCvYd9Reh5bJLnRVzY'}, 'href': 'https://api.spotify.com/v1/artists/4N7VMCvYd9Reh5bJLnRVzY', 'id': '4N7VMCvYd9Reh5bJLnRVzY', 'name': 'Quest', 'type': 'artist', 'uri': 'spotify:artist:4N7VMCvYd9Reh5bJLnRVzY'}]",1.0,231206.0,0.0,{'spotify': 'https://open.spotify.com/track/54Xd504CFfd9jWTcpNPg2U'},https://api.spotify.com/v1/tracks/54Xd504CFfd9jWTcpNPg2U,54Xd504CFfd9jWTcpNPg2U,0.0,While We Are Young,https://p.scdn.co/mp3-preview/4334e7291f2d51d3bfd2d8bc07104c08f24c7e7c?cid=3b33859d46fe4fd1a085151a8fefa86d,1.0,track,spotify:track:54Xd504CFfd9jWTcpNPg2U,7B29Ri50mUo61JNbnH8dre
"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/0DouUeF604QbSdKYIL3xrq'}, 'href': 'https://api.spotify.com/v1/artists/0DouUeF604QbSdKYIL3xrq', 'id': '0DouUeF604QbSdKYIL3xrq', 'name': 'Keiko Necesario', 'type': 'artist', 'uri': 'spotify:artist:0DouUeF604QbSdKYIL3xrq'}]",1.0,251294.0,0.0,{'spotify': 'https://open.spotify.com/track/0ghwbO2V01fXhpMMwx0sw1'},https://api.spotify.com/v1/tracks/0ghwbO2V01fXhpMMwx0sw1,0ghwbO2V01fXhpMMwx0sw1,0.0,Highway,https://p.scdn.co/mp3-preview/f2b234b644fad3786cd918ea33cb190befde24bb?cid=3b33859d46fe4fd1a085151a8fefa86d,2.0,track,spotify:track:0ghwbO2V01fXhpMMwx0sw1,7B29Ri50mUo61JNbnH8dre
"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/0DouUeF604QbSdKYIL3xrq'}, 'href': 'https://api.spotify.com/v1/artists/0DouUeF604QbSdKYIL3xrq', 'id': '0DouUeF604QbSdKYIL3xrq', 'name': 'Keiko Necesario', 'type': 'artist', 'uri': 'spotify:artist:0DouUeF604QbSdKYIL3xrq'}]",1.0,301621.0,0.0,{'spotify': 'https://open.spotify.com/track/6KCKbh4PXZGP7Rykg2v6gj'},https://api.spotify.com/v1/tracks/6KCKbh4PXZGP7Rykg2v6gj,6KCKbh4PXZGP7Rykg2v6gj,0.0,Escape,https://p.scdn.co/mp3-preview/af3def5aa54572f1c3e80a7e7f100d5480eb7585?cid=3b33859d46fe4fd1a085151a8fefa86d,3.0,track,spotify:track:6KCKbh4PXZGP7Rykg2v6gj,7B29Ri50mUo61JNbnH8dre
"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/0DouUeF604QbSdKYIL3xrq'}, 'href': 'https://api.spotify.com/v1/artists/0DouUeF604QbSdKYIL3xrq', 'id': '0DouUeF604QbSdKYIL3xrq', 'name': 'Keiko Necesario', 'type': 'artist', 'uri': 'spotify:artist:0DouUeF604QbSdKYIL3xrq'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/63mE8E2Q1P6J5ibuqE2Kau'}, 'href': 'https://api.spotify.com/v1/artists/63mE8E2Q1P6J5ibuqE2Kau', 'id': '63mE8E2Q1P6J5ibuqE2Kau', 'name': 'Marcus Davis', 'type': 'artist', 'uri': 'spotify:artist:63mE8E2Q1P6J5ibuqE2Kau'}]",1.0,276486.0,0.0,{'spotify': 'https://open.spotify.com/track/7MwvSPbO4n8hVVM8Hdjg7F'},https://api.spotify.com/v1/tracks/7MwvSPbO4n8hVVM8Hdjg7F,7MwvSPbO4n8hVVM8Hdjg7F,0.0,Highway - Remix,https://p.scdn.co/mp3-preview/801d275156ad9ea7c08cea91adac511633ac286b?cid=3b33859d46fe4fd1a085151a8fefa86d,4.0,track,spotify:track:7MwvSPbO4n8hVVM8Hdjg7F,7B29Ri50mUo61JNbnH8dre
"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/543f0NvGig5Moo9XROTUur'}, 'href': 'https://api.spotify.com/v1/artists/543f0NvGig5Moo9XROTUur', 'id': '543f0NvGig5Moo9XROTUur', 'name': 'Ebe Dancel', 'type': 'artist', 'uri': 'spotify:artist:543f0NvGig5Moo9XROTUur'}]",1.0,300240.0,0.0,{'spotify': 'https://open.spotify.com/track/0wUSZjJVblGKntOqBSWMdo'},https://api.spotify.com/v1/tracks/0wUSZjJVblGKntOqBSWMdo,0wUSZjJVblGKntOqBSWMdo,0.0,Bawat Daan,https://p.scdn.co/mp3-preview/0551b5d0fa52062ca00b3b0eff8bf1891cded250?cid=3b33859d46fe4fd1a085151a8fefa86d,1.0,track,spotify:track:0wUSZjJVblGKntOqBSWMdo,4acHD3ykZw3DYLcLW1Mqv3
"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/543f0NvGig5Moo9XROTUur'}, 'href': 'https://api.spotify.com/v1/artists/543f0NvGig5Moo9XROTUur', 'id': '543f0NvGig5Moo9XROTUur', 'name': 'Ebe Dancel', 'type': 'artist', 'uri': 'spotify:artist:543f0NvGig5Moo9XROTUur'}]",1.0,256560.0,0.0,{'spotify': 'https://open.spotify.com/track/1PylPQlmQ2ymbRFtEqs3NM'},https://api.spotify.com/v1/tracks/1PylPQlmQ2ymbRFtEqs3NM,1PylPQlmQ2ymbRFtEqs3NM,0.0,Kasayaw,https://p.scdn.co/mp3-preview/b434c86985fe1dd65ca371304185ed25cb54f0ab?cid=3b33859d46fe4fd1a085151a8fefa86d,2.0,track,spotify:track:1PylPQlmQ2ymbRFtEqs3NM,4acHD3ykZw3DYLcLW1Mqv3
"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/543f0NvGig5Moo9XROTUur'}, 'href': 'https://api.spotify.com/v1/artists/543f0NvGig5Moo9XROTUur', 'id': '543f0NvGig5Moo9XROTUur', 'name': 'Ebe Dancel', 'type': 'artist', 'uri': 'spotify:artist:543f0NvGig5Moo9XROTUur'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/0DnjaQqb436AH1idffI6CQ'}, 'href': 'https://api.spotify.com/v1/artists/0DnjaQqb436AH1idffI6CQ', 'id': '0DnjaQqb436AH1idffI6CQ', 'name': 'Yeng Constantino', 'type': 'artist', 'uri': 'spotify:artist:0DnjaQqb436AH1idffI6CQ'}]",1.0,278106.0,0.0,{'spotify': 'https://open.spotify.com/track/461EfHiwzh8ZCZGaFEIaAJ'},https://api.spotify.com/v1/tracks/461EfHiwzh8ZCZGaFEIaAJ,461EfHiwzh8ZCZGaFEIaAJ,0.0,Prom,https://p.scdn.co/mp3-preview/7f523b6103f845ed93716722e3a5cbf82f238af2?cid=3b33859d46fe4fd1a085151a8fefa86d,3.0,track,spotify:track:461EfHiwzh8ZCZGaFEIaAJ,4acHD3ykZw3DYLcLW1Mqv3
"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/543f0NvGig5Moo9XROTUur'}, 'href': 'https://api.spotify.com/v1/artists/543f0NvGig5Moo9XROTUur', 'id': '543f0NvGig5Moo9XROTUur', 'name': 'Ebe Dancel', 'type': 'artist', 'uri': 'spotify:artist:543f0NvGig5Moo9XROTUur'}]",1.0,259279.0,0.0,{'spotify': 'https://open.spotify.com/track/4ZMMxYeUfDcTbJrYbHYkH9'},https://api.spotify.com/v1/tracks/4ZMMxYeUfDcTbJrYbHYkH9,4ZMMxYeUfDcTbJrYbHYkH9,0.0,Hanggang Wala Nang Bukas - Theme from Heneral Luna,https://p.scdn.co/mp3-preview/842d56a672e72afe49cc5c8becdde300c1b659dd?cid=3b33859d46fe4fd1a085151a8fefa86d,4.0,track,spotify:track:4ZMMxYeUfDcTbJrYbHYkH9,4acHD3ykZw3DYLcLW1Mqv3
"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/543f0NvGig5Moo9XROTUur'}, 'href': 'https://api.spotify.com/v1/artists/543f0NvGig5Moo9XROTUur', 'id': '543f0NvGig5Moo9XROTUur', 'name': 'Ebe Dancel', 'type': 'artist', 'uri': 'spotify:artist:543f0NvGig5Moo9XROTUur'}]",1.0,295253.0,0.0,{'spotify': 'https://open.spotify.com/track/2FdFtKCpMUVSyjfrisntqS'},https://api.spotify.com/v1/tracks/2FdFtKCpMUVSyjfrisntqS,2FdFtKCpMUVSyjfrisntqS,0.0,Dapit-Hapon,https://p.scdn.co/mp3-preview/ad1891718c575c2a846c44fef1f49346a458a04f?cid=3b33859d46fe4fd1a085151a8fefa86d,5.0,track,spotify:track:2FdFtKCpMUVSyjfrisntqS,4acHD3ykZw3DYLcLW1Mqv3
"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/543f0NvGig5Moo9XROTUur'}, 'href': 'https://api.spotify.com/v1/artists/543f0NvGig5Moo9XROTUur', 'id': '543f0NvGig5Moo9XROTUur', 'name': 'Ebe Dancel', 'type': 'artist', 'uri': 'spotify:artist:543f0NvGig5Moo9XROTUur'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/1mcqfNCReSFxun2vIWvC28'}, 'href': 'https://api.spotify.com/v1/artists/1mcqfNCReSFxun2vIWvC28', 'id': '1mcqfNCReSFxun2vIWvC28', 'name': 'KZ Tandingan', 'type': 'artist', 'uri': 'spotify:artist:1mcqfNCReSFxun2vIWvC28'}]",1.0,301853.0,0.0,{'spotify': 'https://open.spotify.com/track/4VqJWTZcYYYrxumLAvKrEu'},https://api.spotify.com/v1/tracks/4VqJWTZcYYYrxumLAvKrEu,4VqJWTZcYYYrxumLAvKrEu,0.0,Huwag Ka Nang Umiyak,https://p.scdn.co/mp3-preview/b9f3731c08b20d3a7dbb8f3b0fd3495c4ba89518?cid=3b33859d46fe4fd1a085151a8fefa86d,6.0,track,spotify:track:4VqJWTZcYYYrxumLAvKrEu,4acHD3ykZw3DYLcLW1Mqv3
"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/543f0NvGig5Moo9XROTUur'}, 'href': 'https://api.spotify.com/v1/artists/543f0NvGig5Moo9XROTUur', 'id': '543f0NvGig5Moo9XROTUur', 'name': 'Ebe Dancel', 'type': 'artist', 'uri': 'spotify:artist:543f0NvGig5Moo9XROTUur'}]",1.0,354559.0,0.0,{'spotify': 'https://open.spotify.com/track/58qgkXnO7WNhSlrafaFiHo'},https://api.spotify.com/v1/tracks/58qgkXnO7WNhSlrafaFiHo,58qgkXnO7WNhSlrafaFiHo,0.0,Lakambini - Version 1,https://p.scdn.co/mp3-preview/2e357dea11a3ff6f53789e27a8d5fef0cc2d10a6?cid=3b33859d46fe4fd1a085151a8fefa86d,7.0,track,spotify:track:58qgkXnO7WNhSlrafaFiHo,4acHD3ykZw3DYLcLW1Mqv3
"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/543f0NvGig5Moo9XROTUur'}, 'href': 'https://api.spotify.com/v1/artists/543f0NvGig5Moo9XROTUur', 'id': '543f0NvGig5Moo9XROTUur', 'name': 'Ebe Dancel', 'type': 'artist', 'uri': 'spotify:artist:543f0NvGig5Moo9XROTUur'}]",1.0,213280.0,0.0,{'spotify': 'https://open.spotify.com/track/10KwgxxuINm8qfrscMSyog'},https://api.spotify.com/v1/tracks/10KwgxxuINm8qfrscMSyog,10KwgxxuINm8qfrscMSyog,0.0,Padayon - Theme from Kid Kulafu,https://p.scdn.co/mp3-preview/ed8a95a1f189daa4ff972fb3ee72752b17fb584b?cid=3b33859d46fe4fd1a085151a8fefa86d,8.0,track,spotify:track:10KwgxxuINm8qfrscMSyog,4acHD3ykZw3DYLcLW1Mqv3
"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/543f0NvGig5Moo9XROTUur'}, 'href': 'https://api.spotify.com/v1/artists/543f0NvGig5Moo9XROTUur', 'id': '543f0NvGig5Moo9XROTUur', 'name': 'Ebe Dancel', 'type': 'artist', 'uri': 'spotify:artist:543f0NvGig5Moo9XROTUur'}]",1.0,267306.0,0.0,{'spotify': 'https://open.spotify.com/track/42yZr565myfKAp5WIqUYO7'},https://api.spotify.com/v1/tracks/42yZr565myfKAp5WIqUYO7,42yZr565myfKAp5WIqUYO7,0.0,Halik Sa Hangin - Theme from Halik Sa Hangin,https://p.scdn.co/mp3-preview/b4843ff7eafb2c9b5766854d4da7cc3f78c96a43?cid=3b33859d46fe4fd1a085151a8fefa86d,9.0,track,spotify:track:42yZr565myfKAp5WIqUYO7,4acHD3ykZw3DYLcLW1Mqv3
"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/543f0NvGig5Moo9XROTUur'}, 'href': 'https://api.spotify.com/v1/artists/543f0NvGig5Moo9XROTUur', 'id': '543f0NvGig5Moo9XROTUur', 'name': 'Ebe Dancel', 'type': 'artist', 'uri': 'spotify:artist:543f0NvGig5Moo9XROTUur'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/7HJDRQAfEcFiARVehhM6qD'}, 'href': 'https://api.spotify.com/v1/artists/7HJDRQAfEcFiARVehhM6qD', 'id': '7HJDRQAfEcFiARVehhM6qD', 'name': 'Gloc 9', 'type': 'artist', 'uri': 'spotify:artist:7HJDRQAfEcFiARVehhM6qD'}]",1.0,183040.0,0.0,{'spotify': 'https://open.spotify.com/track/52YWyznut721L6RHxl86Cz'},https://api.spotify.com/v1/tracks/52YWyznut721L6RHxl86Cz,52YWyznut721L6RHxl86Cz,0.0,Ang Probinsyano - Theme from Ang Probinsyano,https://p.scdn.co/mp3-preview/15325a96bddf8a721f0480223542ad4c3fbe6b30?cid=3b33859d46fe4fd1a085151a8fefa86d,10.0,track,spotify:track:52YWyznut721L6RHxl86Cz,4acHD3ykZw3DYLcLW1Mqv3
"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/543f0NvGig5Moo9XROTUur'}, 'href': 'https://api.spotify.com/v1/artists/543f0NvGig5Moo9XROTUur', 'id': '543f0NvGig5Moo9XROTUur', 'name': 'Ebe Dancel', 'type': 'artist', 'uri': 'spotify:artist:543f0NvGig5Moo9XROTUur'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/3rRstlgy6Df72tglYg39sG'}, 'href': 'https://api.spotify.com/v1/artists/3rRstlgy6Df72tglYg39sG', 'id': '3rRstlgy6Df72tglYg39sG', 'name': 'Regine Velasquez-Alcasid', 'type': 'artist', 'uri': 'spotify:artist:3rRstlgy6Df72tglYg39sG'}]",1.0,246733.0,0.0,{'spotify': 'https://open.spotify.com/track/7eZPRonoAKbowI5ZEf8oi8'},https://api.spotify.com/v1/tracks/7eZPRonoAKbowI5ZEf8oi8,7eZPRonoAKbowI5ZEf8oi8,0.0,Makita Kang Muli,https://p.scdn.co/mp3-preview/4b544958bb471a608e0d4e111332bbb3275bb7ad?cid=3b33859d46fe4fd1a085151a8fefa86d,11.0,track,spotify:track:7eZPRonoAKbowI5ZEf8oi8,4acHD3ykZw3DYLcLW1Mqv3
"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/543f0NvGig5Moo9XROTUur'}, 'href': 'https://api.spotify.com/v1/artists/543f0NvGig5Moo9XROTUur', 'id': '543f0NvGig5Moo9XROTUur', 'name': 'Ebe Dancel', 'type': 'artist', 'uri': 'spotify:artist:543f0NvGig5Moo9XROTUur'}]",1.0,354626.0,0.0,{'spotify': 'https://open.spotify.com/track/1TGRZIWylc4sF6lXKKPiY4'},https://api.spotify.com/v1/tracks/1TGRZIWylc4sF6lXKKPiY4,1TGRZIWylc4sF6lXKKPiY4,0.0,Lakambini - Version 2,https://p.scdn.co/mp3-preview/0c11fd933aa6efe2322ee0c686bc1673d20aa4fc?cid=3b33859d46fe4fd1a085151a8fefa86d,12.0,track,spotify:track:1TGRZIWylc4sF6lXKKPiY4,4acHD3ykZw3DYLcLW1Mqv3
"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/543f0NvGig5Moo9XROTUur'}, 'href': 'https://api.spotify.com/v1/artists/543f0NvGig5Moo9XROTUur', 'id': '543f0NvGig5Moo9XROTUur', 'name': 'Ebe Dancel', 'type': 'artist', 'uri': 'spotify:artist:543f0NvGig5Moo9XROTUur'}]",1.0,275640.0,0.0,{'spotify': 'https://open.spotify.com/track/6mPEvk6NvXyh4QzDnkpW1n'},https://api.spotify.com/v1/tracks/6mPEvk6NvXyh4QzDnkpW1n,6mPEvk6NvXyh4QzDnkpW1n,0.0,Muli,https://p.scdn.co/mp3-preview/30905191468573b7e615d235d1a316a89453a0b5?cid=3b33859d46fe4fd1a085151a8fefa86d,1.0,track,spotify:track:6mPEvk6NvXyh4QzDnkpW1n,3urjIIJb2URwBH4j4ch6UR
